book_id,chap_num,para_num,sent_num,token_num,token_str,term_str
1,48,321,4,2,will,will
1,48,321,4,3,of,of
1,48,321,4,4,these,these
1,48,321,4,5,particular,particular
1,48,321,4,6,societies,societies
1,48,321,4,7,has,has
1,48,321,4,8,always,always
1,48,321,4,9,two,two
1,48,321,4,10,relations,relations
1,48,321,5,0,,
1,48,321,5,1,for,for
1,48,321,5,2,the,the
1,48,321,5,3,members,members
1,48,321,5,4,of,of
1,48,321,5,5,the,the
1,48,321,5,6,association,association
1,48,321,5,7,it,it
1,48,321,5,8,is,is
1,48,321,5,9,a,a
1,48,321,5,10,general,general
1,48,321,5,11,will,will
1,48,321,6,0,,
1,48,321,6,1,for,for
1,48,321,6,2,the,the
1,48,321,6,3,great,great
1,48,321,6,4,society,society
1,48,321,6,5,it,it
1,48,321,6,6,is,is
1,48,321,6,7,a,a
1,48,321,6,8,particular,particular
1,48,321,6,9,will,will
1,48,321,7,0,,
1,48,321,7,1,and,and
1,48,321,7,2,it,it
1,48,321,7,3,is,is
1,48,321,7,4,often,often
1,48,321,7,5,right,right
1,48,321,7,6,with,with
1,48,321,7,7,regard,regard
1,48,321,7,8,to,to
1,48,321,7,9,the,the
1,48,321,7,10,first,first
1,48,321,7,11,object,object
1,48,321,7,12,and,and
1,48,321,7,13,wrong,wrong
1,48,321,7,14,as,as
1,48,321,7,15,to,to
1,48,321,7,16,the,the
1,48,321,7,17,second,second
1,48,321,8,0,,
1,48,321,8,1,An,an
1,48,321,8,2,individual,individual
1,48,321,8,3,may,may
1,48,321,8,4,be,be
1,48,321,8,5,a,a
1,48,321,8,6,devout,devout
1,48,321,8,7,priest,priest
1,48,321,8,8,a,a
1,48,321,8,9,brave,brave
1,48,321,8,10,soldier,soldier
1,48,321,8,11,or,or
1,48,321,8,12,a,a
1,48,321,8,13,zealous,zealous
1,48,321,8,14,senator,senator
1,48,321,8,15,and,and
1,48,321,8,16,yet,yet
1,48,321,8,17,a,a
1,48,321,8,18,bad,bad
1,48,321,8,19,citizen,citizen
1,48,321,9,0,,
1,48,321,9,1,A,a
1,48,321,9,2,particular,particular
1,48,321,9,3,resolution,resolution
1,48,321,9,4,may,may
1,48,321,9,5,be,be
1,48,321,9,6,advantageous,advantageous
1,48,321,9,7,to,to
1,48,321,9,8,the,the
1,48,321,9,9,smaller,smaller
1,48,321,9,10,community,community
1,48,321,9,11,but,but
1,48,321,9,12,pernicious,pernicious
1,48,321,9,13,to,to
1,48,321,9,14,the,the
1,48,321,9,15,greater,greater
1,48,321,10,0,,
1,48,321,10,1,It,it
1,48,321,10,2,is,is
1,48,321,10,3,true,true
1,48,321,10,4,that,that
1,48,321,10,5,particular,particular
1,48,321,10,6,societies,societies
1,48,321,10,7,being,being
1,48,321,10,8,always,always
1,48,321,10,9,subordinate,subordinate
1,48,321,10,10,to,to
1,48,321,10,11,the,the
1,48,321,10,12,general,general
1,48,321,10,13,society,society
1,48,321,10,14,in,in
1,48,321,10,15,preference,preference
1,48,321,10,16,to,to
1,48,321,10,17,others,others
1,48,321,10,18,the,the
1,48,321,10,19,duty,duty
1,48,321,10,20,of,of
1,48,321,10,21,a,a
1,48,321,10,22,citizen,citizen
1,48,321,10,23,takes,takes
1,48,321,10,24,precedence,precedence
1,48,321,10,25,of,of
1,48,321,10,26,that,that
1,48,321,10,27,of,of
1,48,321,10,28,a,a
1,48,321,10,29,senator,senator
1,48,321,10,30,and,and
1,48,321,10,31,a,a
1,48,321,10,32,man,man
1,48,321,10,33,s,s
1,48,321,10,34,duty,duty
1,48,321,10,35,of,of
1,48,321,10,36,that,that
1,48,321,10,37,of,of
1,48,321,10,38,a,a
1,48,321,10,39,citizen,citizen
1,48,321,11,0,,
1,48,321,11,1,but,but
1,48,321,11,2,unhappily,unhappily
1,48,321,11,3,personal,personal
1,48,321,11,4,interest,interest
1,48,321,11,5,is,is
1,48,321,11,6,always,always
1,48,321,11,7,found,found
1,48,321,11,8,in,in
1,48,321,11,9,inverse,inverse
1,48,321,11,10,ratio,ratio
1,48,321,11,11,to,to
1,48,321,11,12,duty,duty
1,48,321,11,13,and,and
1,48,321,11,14,increases,increases
1,48,321,11,15,in,in
1,48,321,11,16,proportion,proportion
1,48,321,11,17,as,as
1,48,321,11,18,the,the
1,48,321,11,19,association,association
1,48,321,11,20,grows,grows
1,48,321,11,21,narrower,narrower
1,48,321,11,22,and,and
1,48,321,11,23,the,the
1,48,321,11,24,engagement,engagement
1,48,321,11,25,less,less
1,48,321,11,26,sacred,sacred
1,48,321,12,0,,
1,48,321,12,1,which,which
1,48,321,12,2,irrefragably,irrefragably
1,48,321,12,3,proves,proves
1,48,321,12,4,that,that
1,48,321,12,5,the,the
1,48,321,12,6,most,most
1,48,321,12,7,general,general
1,48,321,12,8,will,will
1,48,321,12,9,is,is
1,48,321,12,10,always,always
1,48,321,12,11,the,the
1,48,321,12,12,must,must
1,48,321,12,13,just,just
1,48,321,12,14,also,also
1,48,321,12,15,and,and
1,48,321,12,16,that,that
1,48,321,12,17,the,the
1,48,321,12,18,voice,voice
1,48,321,12,19,of,of
1,48,321,12,20,the,the
1,48,321,12,21,people,people
1,48,321,12,22,is,is
1,48,321,12,23,in,in
1,48,321,12,24,fact,fact
1,48,321,12,25,the,the
1,48,321,12,26,voice,voice
1,48,321,12,27,of,of
1,48,321,12,28,God,god
1,48,321,13,0,,
1,48,322,0,0,It,it
1,48,322,0,1,does,does
1,48,322,0,2,not,not
1,48,322,0,3,follow,follow
1,48,322,0,4,that,that
1,48,322,0,5,the,the
1,48,322,0,6,public,public
1,48,322,0,7,decisions,decisions
1,48,322,0,8,are,are
1,48,322,0,9,always,always
1,48,322,0,10,equitable,equitable
1,48,322,1,0,,
1,48,322,1,1,they,they
1,48,322,1,2,may,may
1,48,322,1,3,possibly,possibly
1,48,322,1,4,for,for
1,48,322,1,5,reasons,reasons
1,48,322,1,6,which,which
1,48,322,1,7,I,i
1,48,322,1,8,have,have
1,48,322,1,9,given,given
1,48,322,1,10,not,not
1,48,322,1,11,be,be
1,48,322,1,12,so,so
1,48,322,1,13,when,when
1,48,322,1,14,they,they
1,48,322,1,15,have,have
1,48,322,1,16,to,to
1,48,322,1,17,do,do
1,48,322,1,18,with,with
1,48,322,1,19,foreigners,foreigners
1,48,322,2,0,,
1,48,322,2,1,Thus,thus
1,48,322,2,2,it,it
1,48,322,2,3,is,is
1,48,322,2,4,not,not
1,48,322,2,5,impossible,impossible
1,48,322,2,6,that,that
1,48,322,2,7,a,a
1,48,322,2,8,Republic,republic
1,48,322,2,9,though,though
1,48,322,2,10,in,in
1,48,322,2,11,itself,itself
1,48,322,2,12,well,well
1,48,322,2,13,governed,governed
1,48,322,2,14,should,should
1,48,322,2,15,enter,enter
1,48,322,2,16,upon,upon
1,48,322,2,17,an,an
1,48,322,2,18,unjust,unjust
1,48,322,2,19,war,war
1,48,322,3,0,,
1,48,322,3,1,Nor,nor
1,48,322,3,2,is,is
1,48,322,3,3,it,it
1,48,322,3,4,less,less
1,48,322,3,5,possible,possible
1,48,322,3,6,for,for
1,48,322,3,7,the,the
1,48,322,3,8,Council,council
1,48,322,3,9,of,of
1,48,322,3,10,a,a
1,48,322,3,11,Democracy,democracy
1,48,322,3,12,to,to
1,48,322,3,13,pass,pass
1,48,322,3,14,unjust,unjust
1,48,322,3,15,decrees,decrees
1,48,322,3,16,and,and
1,48,322,3,17,condemn,condemn
1,48,322,3,18,the,the
1,48,322,3,19,innocent,innocent
1,48,322,4,0,,
1,48,322,4,1,but,but
1,48,322,4,2,this,this
1,48,322,4,3,never,never
1,48,322,4,4,happens,happens
1,48,322,4,5,unless,unless
1,48,322,4,6,the,the
1,48,322,4,7,people,people
1,48,322,4,8,is,is
1,48,322,4,9,seduced,seduced
1,48,322,4,10,by,by
1,48,322,4,11,private,private
1,48,322,4,12,interests,interests
1,48,322,4,13,which,which
1,48,322,4,14,the,the
1,48,322,4,15,credit,credit
1,48,322,4,16,or,or
1,48,322,4,17,eloquence,eloquence
1,48,322,4,18,of,of
1,48,322,4,19,some,some
1,48,322,4,20,clever,clever
1,48,322,4,21,persons,persons
1,48,322,4,22,substitutes,substitutes
1,48,322,4,23,for,for
1,48,322,4,24,those,those
1,48,322,4,25,of,of
1,48,322,4,26,the,the
1,48,322,4,27,State,state
1,48,322,5,0,,
1,48,322,5,1,in,in
1,48,322,5,2,which,which
1,48,322,5,3,case,case
1,48,322,5,4,the,the
1,48,322,5,5,general,general
1,48,322,5,6,will,will
1,48,322,5,7,will,will
1,48,322,5,8,be,be
1,48,322,5,9,one,one
1,48,322,5,10,thing,thing
1,48,322,5,11,and,and
1,48,322,5,12,the,the
1,48,322,5,13,result,result
1,48,322,5,14,of,of
1,48,322,5,15,the,the
1,48,322,5,16,public,public
1,48,322,5,17,deliberation,deliberation
1,48,322,5,18,another,another
1,48,322,6,0,,
1,48,322,6,1,This,this
1,48,322,6,2,is,is
1,48,322,6,3,not,not
1,48,322,6,4,contradicted,contradicted
1,48,322,6,5,by,by
1,48,322,6,6,the,the
1,48,322,6,7,case,case
1,48,322,6,8,of,of
1,48,322,6,9,the,the
1,48,322,6,10,Athenian,athenian
1,48,322,6,11,Democracy,democracy
1,48,322,7,0,,
1,48,322,7,1,for,for
1,48,322,7,2,Athens,athens
1,48,322,7,3,was,was
1,48,322,7,4,in,in
1,48,322,7,5,fact,fact
1,48,322,7,6,not,not
1,48,322,7,7,a,a
1,48,322,7,8,Democracy,democracy
1,48,322,7,9,but,but
1,48,322,7,10,a,a
1,48,322,7,11,very,very
1,48,322,7,12,tyrannical,tyrannical
1,48,322,7,13,Aristocracy,aristocracy
1,48,322,7,14,governed,governed
1,48,322,7,15,by,by
1,48,322,7,16,philosophers,philosophers
1,48,322,7,17,and,and
1,48,322,7,18,orators,orators
1,48,322,8,0,,
1,48,322,8,1,Carefully,carefully
1,48,322,8,2,determine,determine
1,48,322,8,3,what,what
1,48,322,8,4,happens,happens
1,48,322,8,5,in,in
1,48,322,8,6,every,every
1,48,322,8,7,public,public
1,48,322,8,8,deliberation,deliberation
1,48,322,8,9,and,and
1,48,322,8,10,it,it
1,48,322,8,11,will,will
1,48,322,8,12,be,be
1,48,322,8,13,seen,seen
1,48,322,8,14,that,that
1,48,322,8,15,the,the
1,48,322,8,16,general,general
1,48,322,8,17,will,will
1,48,322,8,18,is,is
1,48,322,8,19,always,always
1,48,322,8,20,for,for
1,48,322,8,21,the,the
1,48,322,8,22,common,common
1,48,322,8,23,good,good
1,48,322,9,0,,
1,48,322,9,1,but,but
1,48,322,9,2,very,very
1,48,322,9,3,often,often
1,48,322,9,4,there,there
1,48,322,9,5,is,is
1,48,322,9,6,a,a
1,48,322,9,7,secret,secret
1,48,322,9,8,division,division
1,48,322,9,9,a,a
1,48,322,9,10,tacit,tacit
1,48,322,9,11,confederacy,confederacy
1,48,322,9,12,which,which
1,48,322,9,13,for,for
1,48,322,9,14,particular,particular
1,48,322,9,15,ends,ends
1,48,322,9,16,causes,causes
1,48,322,9,17,the,the
1,48,322,9,18,natural,natural
1,48,322,9,19,disposition,disposition
1,48,322,9,20,of,of
1,48,322,9,21,the,the
1,48,322,9,22,assembly,assembly
1,48,322,9,23,to,to
1,48,322,9,24,be,be
1,48,322,9,25,set,set
1,48,322,9,26,at,at
1,48,322,9,27,nought,nought
1,48,322,10,0,,
1,48,322,10,1,In,in
1,48,322,10,2,such,such
1,48,322,10,3,a,a
1,48,322,10,4,case,case
1,48,322,10,5,the,the
1,48,322,10,6,body,body
1,48,322,10,7,of,of
1,48,322,10,8,society,society
1,48,322,10,9,is,is
1,48,322,10,10,really,really
1,48,322,10,11,divided,divided
1,48,322,10,12,into,into
1,48,322,10,13,other,other
1,48,322,10,14,bodies,bodies
1,48,322,10,15,the,the
1,48,322,10,16,members,members
1,48,322,10,17,of,of
1,48,322,10,18,which,which
1,48,322,10,19,acquire,acquire
1,48,322,10,20,a,a
1,48,322,10,21,general,general
1,48,322,10,22,will,will
1,48,322,10,23,which,which
1,48,322,10,24,is,is
1,48,322,10,25,good,good
1,48,322,10,26,and,and
1,48,322,10,27,just,just
1,48,322,10,28,with,with
1,48,322,10,29,respect,respect
1,48,322,10,30,to,to
1,48,322,10,31,these,these
1,48,322,10,32,new,new
1,48,322,10,33,bodies,bodies
1,48,322,10,34,but,but
1,48,322,10,35,unjust,unjust
1,48,322,10,36,and,and
1,48,322,10,37,bad,bad
1,48,322,10,38,with,with
1,48,322,10,39,regard,regard
1,48,322,10,40,to,to
1,48,322,10,41,the,the
1,48,322,10,42,whole,whole
1,48,322,10,43,from,from
1,48,322,10,44,which,which
1,48,322,10,45,each,each
1,48,322,10,46,is,is
1,48,322,10,47,thus,thus
1,48,322,10,48,dismembered,dismembered
1,48,322,11,0,,
1,48,323,0,0,We,we
1,48,323,0,1,see,see
1,48,323,0,2,then,then
1,48,323,0,3,how,how
1,48,323,0,4,easy,easy
1,48,323,0,5,it,it
1,48,323,0,6,is,is
1,48,323,0,7,by,by
1,48,323,0,8,the,the
1,48,323,0,9,help,help
1,48,323,0,10,of,of
1,48,323,0,11,these,these
1,48,323,0,12,principles,principles
1,48,323,0,13,to,to
1,48,323,0,14,explain,explain
1,48,323,0,15,those,those
1,48,323,0,16,apparent,apparent
1,48,323,0,17,contradictions,contradictions
1,48,323,0,18,which,which
1,48,323,0,19,are,are
1,48,323,0,20,noticed,noticed
1,48,323,0,21,in,in
1,48,323,0,22,the,the
1,48,323,0,23,conduct,conduct
1,48,323,0,24,of,of
1,48,323,0,25,many,many
1,48,323,0,26,persons,persons
1,48,323,0,27,who,who
1,48,323,0,28,are,are
1,48,323,0,29,scrupulously,scrupulously
1,48,323,0,30,honest,honest
1,48,323,0,31,in,in
1,48,323,0,32,some,some
1,48,323,0,33,respects,respects
1,48,323,0,34,and,and
1,48,323,0,35,cheats,cheats
1,48,323,0,36,and,and
1,48,323,0,37,scoundrels,scoundrels
1,48,323,0,38,in,in
1,48,323,0,39,others,others
1,48,323,0,40,who,who
1,48,323,0,41,trample,trample
1,48,323,0,42,under,under
1,48,323,0,43,foot,foot
1,48,323,0,44,the,the
1,48,323,0,45,most,most
1,48,323,0,46,sacred,sacred
1,48,323,0,47,duties,duties
1,48,323,0,48,and,and
1,48,323,0,49,yet,yet
1,48,323,0,50,are,are
1,48,323,0,51,faithful,faithful
1,48,323,0,52,to,to
1,48,323,0,53,the,the
1,48,323,0,54,death,death
1,48,323,0,55,to,to
1,48,323,0,56,engagements,engagements
1,48,323,0,57,that,that
1,48,323,0,58,are,are
1,48,323,0,59,often,often
1,48,323,0,60,illegitimate,illegitimate
1,48,323,1,0,,
1,48,323,1,1,Thus,thus
1,48,323,1,2,the,the
1,48,323,1,3,most,most
1,48,323,1,4,depraved,depraved
1,48,323,1,5,of,of
1,48,323,1,6,men,men
1,48,323,1,7,always,always
1,48,323,1,8,pay,pay
1,48,323,1,9,some,some
1,48,323,1,10,sort,sort
1,48,323,1,11,of,of
1,48,323,1,12,homage,homage
1,48,323,1,13,to,to
1,48,323,1,14,public,public
1,48,323,1,15,faith,faith
1,48,323,2,0,,
1,48,323,2,1,and,and
1,48,323,2,2,even,even
1,48,323,2,3,robbers,robbers
1,48,323,2,4,who,who
1,48,323,2,5,are,are
1,48,323,2,6,the,the
1,48,323,2,7,enemies,enemies
1,48,323,2,8,of,of
1,48,323,2,9,virtue,virtue
1,48,323,2,10,in,in
1,48,323,2,11,the,the
1,48,323,2,12,great,great
1,48,323,2,13,society,society
1,48,323,2,14,pay,pay
1,48,323,2,15,some,some
1,48,323,2,16,respect,respect
1,48,323,2,17,to,to
1,48,323,2,18,the,the
1,48,323,2,19,shadow,shadow
1,48,323,2,20,of,of
1,48,323,2,21,it,it
1,48,323,2,22,in,in
1,48,323,2,23,their,their
1,48,323,2,24,secret,secret
1,48,323,2,25,caves,caves
1,48,323,3,0,,
1,48,324,0,0,In,in
1,48,324,0,1,establishing,establishing
1,48,324,0,2,the,the
1,48,324,0,3,general,general
1,48,324,0,4,will,will
1,48,324,0,5,as,as
1,48,324,0,6,the,the
1,48,324,0,7,first,first
1,48,324,0,8,principle,principle
1,48,324,0,9,of,of
1,48,324,0,10,public,public
1,48,324,0,11,economy,economy
1,48,324,0,12,and,and
1,48,324,0,13,the,the
1,48,324,0,14,fundamental,fundamental
1,48,324,0,15,rule,rule
1,48,324,0,16,of,of
1,48,324,0,17,government,government
1,48,324,0,18,I,i
1,48,324,0,19,have,have
1,48,324,0,20,not,not
1,48,324,0,21,thought,thought
1,48,324,0,22,it,it
1,48,324,0,23,necessary,necessary
1,48,324,0,24,to,to
1,48,324,0,25,inquire,inquire
1,48,324,0,26,seriously,seriously
1,48,324,0,27,whether,whether
1,48,324,0,28,the,the
1,48,324,0,29,Magistrates,magistrates
1,48,324,0,30,belong,belong
1,48,324,0,31,to,to
1,48,324,0,32,the,the
1,48,324,0,33,people,people
1,48,324,0,34,or,or
1,48,324,0,35,the,the
1,48,324,0,36,people,people
1,48,324,0,37,to,to
1,48,324,0,38,the,the
1,48,324,0,39,Magistrates,magistrates
1,48,324,1,0,,
1,48,324,1,1,or,or
1,48,324,1,2,whether,whether
1,48,324,1,3,in,in
1,48,324,1,4,public,public
1,48,324,1,5,affairs,affairs
1,48,324,1,6,the,the
1,48,324,1,7,good,good
1,48,324,1,8,of,of
1,48,324,1,9,the,the
1,48,324,1,10,State,state
1,48,324,1,11,should,should
1,48,324,1,12,be,be
1,48,324,1,13,taken,taken
1,48,324,1,14,into,into
1,48,324,1,15,account,account
1,48,324,1,16,or,or
1,48,324,1,17,only,only
1,48,324,1,18,that,that
1,48,324,1,19,of,of
1,48,324,1,20,its,its
1,48,324,1,21,rulers,rulers
1,48,324,2,0,,
1,48,324,2,1,That,that
1,48,324,2,2,question,question
1,48,324,2,3,indeed,indeed
1,48,324,2,4,has,has
1,48,324,2,5,long,long
1,48,324,2,6,been,been
1,48,324,2,7,decided,decided
1,48,324,2,8,one,one
1,48,324,2,9,way,way
1,48,324,2,10,in,in
1,48,324,2,11,theory,theory
1,48,324,2,12,and,and
1,48,324,2,13,another,another
1,48,324,2,14,in,in
1,48,324,2,15,practice,practice
1,48,324,3,0,,
1,48,324,3,1,and,and
1,48,324,3,2,in,in
1,48,324,3,3,general,general
1,48,324,3,4,it,it
1,48,324,3,5,would,would
1,48,324,3,6,be,be
1,48,324,3,7,ridiculous,ridiculous
1,48,324,3,8,to,to
1,48,324,3,9,expect,expect
1,48,324,3,10,that,that
1,48,324,3,11,those,those
1,48,324,3,12,who,who
1,48,324,3,13,are,are
1,48,324,3,14,in,in
1,48,324,3,15,fact,fact
1,48,324,3,16,masters,masters
1,48,324,3,17,will,will
1,48,324,3,18,prefer,prefer
1,48,324,3,19,any,any
1,48,324,3,20,other,other
1,48,324,3,21,interest,interest
1,48,324,3,22,to,to
1,48,324,3,23,their,their
1,48,324,3,24,own,own
1,48,324,4,0,,
1,48,324,4,1,It,it
1,48,324,4,2,would,would
1,48,324,4,3,not,not
1,48,324,4,4,be,be
1,48,324,4,5,improper,improper
1,48,324,4,6,therefore,therefore
1,48,324,4,7,further,further
1,48,324,4,8,to,to
1,48,324,4,9,distinguish,distinguish
1,48,324,4,10,public,public
1,48,324,4,11,economy,economy
1,48,324,4,12,as,as
1,48,324,4,13,popular,popular
1,48,324,4,14,or,or
1,48,324,4,15,tyrannical,tyrannical
1,48,324,5,0,,
1,48,324,5,1,The,the
1,48,324,5,2,former,former
1,48,324,5,3,is,is
1,48,324,5,4,that,that
1,48,324,5,5,of,of
1,48,324,5,6,every,every
1,48,324,5,7,State,state
1,48,324,5,8,in,in
1,48,324,5,9,which,which
1,48,324,5,10,there,there
1,48,324,5,11,reigns,reigns
1,48,324,5,12,between,between
1,48,324,5,13,the,the
1,48,324,5,14,people,people
1,48,324,5,15,and,and
1,48,324,5,16,the,the
1,48,324,5,17,rulers,rulers
1,48,324,5,18,unity,unity
1,48,324,5,19,of,of
1,48,324,5,20,interest,interest
1,48,324,5,21,and,and
1,48,324,5,22,will,will
1,48,324,6,0,,
1,48,324,6,1,the,the
1,48,324,6,2,latter,latter
1,48,324,6,3,will,will
1,48,324,6,4,necessarily,necessarily
1,48,324,6,5,exist,exist
1,48,324,6,6,wherever,wherever
1,48,324,6,7,the,the
1,48,324,6,8,government,government
1,48,324,6,9,and,and
1,48,324,6,10,the,the
1,48,324,6,11,people,people
1,48,324,6,12,have,have
1,48,324,6,13,different,different
1,48,324,6,14,interests,interests
1,48,324,6,15,and,and
1,48,324,6,16,consequently,consequently
1,48,324,6,17,opposing,opposing
1,48,324,6,18,wills,wills
1,48,324,7,0,,
1,48,324,7,1,The,the
1,48,324,7,2,rules,rules
1,48,324,7,3,of,of
1,48,324,7,4,the,the
1,48,324,7,5,latter,latter
1,48,324,7,6,are,are
1,48,324,7,7,written,written
1,48,324,7,8,at,at
1,48,324,7,9,length,length
1,48,324,7,10,in,in
1,48,324,7,11,the,the
1,48,324,7,12,archives,archives
1,48,324,7,13,of,of
1,48,324,7,14,history,history
1,48,324,7,15,and,and
1,48,324,7,16,in,in
1,48,324,7,17,the,the
1,48,324,7,18,satires,satires
1,48,324,7,19,of,of
1,48,324,7,20,Macchiavelli,macchiavelli
1,48,324,8,0,,
1,48,324,8,1,The,the
1,48,324,8,2,rules,rules
1,48,324,8,3,of,of
1,48,324,8,4,the,the
1,48,324,8,5,former,former
1,48,324,8,6,are,are
1,48,324,8,7,found,found
1,48,324,8,8,only,only
1,48,324,8,9,in,in
1,48,324,8,10,the,the
1,48,324,8,11,writings,writings
1,48,324,8,12,of,of
1,48,324,8,13,those,those
1,48,324,8,14,philosophers,philosophers
1,48,324,8,15,who,who
1,48,324,8,16,venture,venture
1,48,324,8,17,to,to
1,48,324,8,18,proclaim,proclaim
1,48,324,8,19,the,the
1,48,324,8,20,rights,rights
1,48,324,8,21,of,of
1,48,324,8,22,humanity,humanity
1,48,324,9,0,,
1,48,325,0,0,I,i
1,48,325,1,0,,
1,48,325,1,1,The,the
1,48,325,1,2,first,first
1,48,325,1,3,and,and
1,48,325,1,4,most,most
1,48,325,1,5,important,important
1,48,325,1,6,rule,rule
1,48,325,1,7,of,of
1,48,325,1,8,legitimate,legitimate
1,48,325,1,9,or,or
1,48,325,1,10,popular,popular
1,48,325,1,11,government,government
1,48,325,1,12,that,that
1,48,325,1,13,is,is
1,48,325,1,14,to,to
1,48,325,1,15,say,say
1,48,325,1,16,of,of
1,48,325,1,17,government,government
1,48,325,1,18,whose,whose
1,48,325,1,19,object,object
1,48,325,1,20,is,is
1,48,325,1,21,the,the
1,48,325,1,22,good,good
1,48,325,1,23,of,of
1,48,325,1,24,the,the
1,48,325,1,25,people,people
1,48,325,1,26,is,is
1,48,325,1,27,therefore,therefore
1,48,325,1,28,as,as
1,48,325,1,29,I,i
1,48,325,1,30,have,have
1,48,325,1,31,observed,observed
1,48,325,1,32,to,to
1,48,325,1,33,follow,follow
1,48,325,1,34,in,in
1,48,325,1,35,everything,everything
1,48,325,1,36,the,the
1,48,325,1,37,general,general
1,48,325,1,38,will,will
1,48,325,2,0,,
1,48,325,2,1,But,but
1,48,325,2,2,to,to
1,48,325,2,3,follow,follow
1,48,325,2,4,this,this
1,48,325,2,5,will,will
1,48,325,2,6,it,it
1,48,325,2,7,is,is
1,48,325,2,8,necessary,necessary
1,48,325,2,9,to,to
1,48,325,2,10,know,know
1,48,325,2,11,it,it
1,48,325,2,12,and,and
1,48,325,2,13,above,above
1,48,325,2,14,all,all
1,48,325,2,15,to,to
1,48,325,2,16,distinguish,distinguish
1,48,325,2,17,it,it
1,48,325,2,18,from,from
1,48,325,2,19,the,the
1,48,325,2,20,particular,particular
1,48,325,2,21,will,will
1,48,325,2,22,beginning,beginning
1,48,325,2,23,with,with
1,48,325,2,24,one,one
1,48,325,2,25,s,s
1,48,325,2,26,self,self
1,48,325,3,0,,
1,48,325,3,1,this,this
1,48,325,3,2,distinction,distinction
1,48,325,3,3,is,is
1,48,325,3,4,always,always
1,48,325,3,5,very,very
1,48,325,3,6,difficult,difficult
1,48,325,3,7,to,to
1,48,325,3,8,make,make
1,48,325,3,9,and,and
1,48,325,3,10,only,only
1,48,325,3,11,the,the
1,48,325,3,12,most,most
1,48,325,3,13,sublime,sublime
1,48,325,3,14,virtue,virtue
1,48,325,3,15,can,can
1,48,325,3,16,afford,afford
1,48,325,3,17,sufficient,sufficient
1,48,325,3,18,illumination,illumination
1,48,325,3,19,for,for
1,48,325,3,20,it,it
1,48,325,4,0,,
1,48,325,4,1,As,as
1,48,325,4,2,in,in
1,48,325,4,3,order,order
1,48,325,4,4,to,to
1,48,325,4,5,will,will
1,48,325,4,6,it,it
1,48,325,4,7,is,is
1,48,325,4,8,necessary,necessary
1,48,325,4,9,to,to
1,48,325,4,10,be,be
1,48,325,4,11,free,free
1,48,325,4,12,a,a
1,48,325,4,13,difficulty,difficulty
1,48,325,4,14,no,no
1,48,325,4,15,less,less
1,48,325,4,16,great,great
1,48,325,4,17,than,than
1,48,325,4,18,the,the
1,48,325,4,19,former,former
1,48,325,4,20,arises,arises
1,48,325,4,21,that,that
1,48,325,4,22,of,of
1,48,325,4,23,preserving,preserving
1,48,325,4,24,at,at
1,48,325,4,25,once,once
1,48,325,4,26,the,the
1,48,325,4,27,public,public
1,48,325,4,28,liberty,liberty
1,48,325,4,29,and,and
1,48,325,4,30,the,the
1,48,325,4,31,authority,authority
1,48,325,4,32,of,of
1,48,325,4,33,government,government
1,48,325,5,0,,
1,48,325,5,1,Look,look
1,48,325,5,2,into,into
1,48,325,5,3,the,the
1,48,325,5,4,motives,motives
1,48,325,5,5,which,which
1,48,325,5,6,have,have
1,48,325,5,7,induced,induced
1,48,325,5,8,men,men
1,48,325,5,9,once,once
1,48,325,5,10,united,united
1,48,325,5,11,by,by
1,48,325,5,12,their,their
1,48,325,5,13,common,common
1,48,325,5,14,needs,needs
1,48,325,5,15,in,in
1,48,325,5,16,a,a
1,48,325,5,17,general,general
1,48,325,5,18,society,society
1,48,325,5,19,to,to
1,48,325,5,20,unite,unite
1,48,325,5,21,themselves,themselves
1,48,325,5,22,still,still
1,48,325,5,23,more,more
1,48,325,5,24,intimately,intimately
1,48,325,5,25,by,by
1,48,325,5,26,means,means
1,48,325,5,27,of,of
1,48,325,5,28,civil,civil
1,48,325,5,29,societies,societies
1,48,325,6,0,,
1,48,325,6,1,you,you
1,48,325,6,2,will,will
1,48,325,6,3,find,find
1,48,325,6,4,no,no
1,48,325,6,5,other,other
1,48,325,6,6,motive,motive
1,48,325,6,7,than,than
1,48,325,6,8,that,that
1,48,325,6,9,of,of
1,48,325,6,10,assuring,assuring
1,48,325,6,11,the,the
1,48,325,6,12,property,property
1,48,325,6,13,life,life
1,48,325,6,14,and,and
1,48,325,6,15,liberty,liberty
1,48,325,6,16,of,of
1,48,325,6,17,each,each
1,48,325,6,18,member,member
1,48,325,6,19,by,by
1,48,325,6,20,the,the
1,48,325,6,21,protection,protection
1,48,325,6,22,of,of
1,48,325,6,23,all,all
1,48,325,7,0,,
1,48,325,7,1,But,but
1,48,325,7,2,can,can
1,48,325,7,3,men,men
1,48,325,7,4,be,be
1,48,325,7,5,forced,forced
1,48,325,7,6,to,to
1,48,325,7,7,defend,defend
1,48,325,7,8,the,the
1,48,325,7,9,liberty,liberty
1,48,325,7,10,of,of
1,48,325,7,11,any,any
1,48,325,7,12,one,one
1,48,325,7,13,among,among
1,48,325,7,14,them,them
1,48,325,7,15,without,without
1,48,325,7,16,trespassing,trespassing
1,48,325,7,17,on,on
1,48,325,7,18,that,that
1,48,325,7,19,of,of
1,48,325,7,20,others,others
1,48,325,8,0,,
1,48,325,8,1,And,and
1,48,325,8,2,how,how
